commentId,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,publishedAt,updatedAt,likeCount,textDisplay,totalReplyCount,parentId,canRate,viewerRating,mentioned_brands
UgywPHHMAGB-EmX2hL54AaABAg,yjztvddhZmI,@kyletooley8208,https://yt3.ggpht.com/ytc/AIdro_lPUdKK3O21nJ9NrSiE_EdxSBjLpp8Wtcp6WeqanozFse8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kyletooley8208,UCjIiBNsJ8fYCynyBd2LtI7A,2021-07-26T04:14:02Z,2021-07-26T04:14:02Z,4,I knew a guy that was an engineer for this. He drove a Ford truck so they made him park in the farthest lot.,0,,True,none,['Ford']
Ugy9-RY-Omegd0SFL8x4AaABAg,yjztvddhZmI,@nickllama5296,https://yt3.ggpht.com/ytc/AIdro_llH5kyRXrHBwQSLW0iQfAdHiLDLTbdhCBSyx0bIkk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nickllama5296,UCytemQ7mO9XgDw6ztfVQMog,2021-07-25T15:32:50Z,2021-07-25T15:32:50Z,0,"We're still years and years away from full level 5 autonomy, IF it's even possible to ever achieve. Despite what the auto industry has been saying, it's really not that easy to create an automated system that can deal with every single weird thing we come across on the road.

And even IF they get it there, it'll take an outlawing of non-autonomous vehicles before I ever trust my life to software designed by GM / Ford etc's lowest bidder.",0,,True,none,['Ford']
Ugw42auVnFKQEyqhWXl4AaABAg.9QBzzS2HcGR9QD7GvMng7g,yjztvddhZmI,@illusion180976,https://yt3.ggpht.com/ytc/AIdro_lKDd_IdL8MFph5vQS6FCUPj0Oo96udTK1mEmYqnmfBlbs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@illusion180976,UCSp02OKBCXQBkQko1Odrdgg,2021-07-25T08:47:48Z,2021-07-25T08:47:48Z,0,"@@mollygrahamguelph Transparency would ideally be the answer, it's just a pity that even trusted companies like Ford, (and i'm a mustang owner), and it's exploding fuel tanks that cost more than human lives to recall. The fact is that with more complexity, especially with intellectual property/patents/right to repair in the mix [not that that's a bad thing], it is easier to hide design flaws and omissions when all that is cared about is the bottom line. We don't need the capitalist mess, we can already survive as a species without it, the real question is: will those at the financial top ever be satisfied with equal...... (Sorry for the diatribe).........................",0,Ugw42auVnFKQEyqhWXl4AaABAg,True,none,['Ford']
UgzKezjUsfacXaUda014AaABAg,yjztvddhZmI,@MrSJPowell,https://yt3.ggpht.com/ytc/AIdro_nZgpbXb6qFQwdJdlcGgHPn5K3SnSGmTVBBNysqJAY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MrSJPowell,UCBjDoWyX1VFYUkKzK4Ix15g,2021-07-24T13:35:03Z,2021-07-24T13:35:03Z,0,"The future predicted in CPG Grey's ""Humans need not apply"" is coming. That terrifying concern aside...

Surprisingly, I don't have all that much issue with driverless cars. I mostly look forward to it.

My concerns start with driving being effectively a subscription service (maybe one ride at a time), rather than private ownership. Do we expect that this will get down to Tesla, Toyota, or Ford where you can own and maintain your car? 

Also, this is probably the sci-fi nerd in me talking, but will this be something where mega-corporations will control (and more overtly track) our every movement? I doubt Google will make this data open source to create competition, so anyone else will need a similar sizeable outlay of funds to compete, so only similar established corporations will likely have the funds for projects like this with years of no return on investment. Google makes money by knowing everything I do. Will they do that even more with this?",0,,True,none,"['Tesla', 'Ford']"
Ugx8tyh2HUdGGS21cA14AaABAg,yjztvddhZmI,@LiquidZero_,https://yt3.ggpht.com/ytc/AIdro_mJyA2pypkynG4QQP5cL7xQ34GMXP3Q4nOfXXB26PAV=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@LiquidZero_,UC7YTHRuctNHbPVkGApCdtGQ,2021-07-24T04:13:34Z,2021-07-24T04:13:34Z,1,"In March,  I got into an accident and had to buy a new car.  My new car?  A 2019 Ford Fusion Titanium with lane assist. I used this feature in the rental I had just before I bought the car.  It was a key feature when buying the new car as well.  Why?  Heavy rain one day on the highway limited my visibility to under 30 feet.  When I couldn't see the tail lights of the cars in front of me,  adaptive cruise control could still see the car ahead of me,  keeping my distance in check.  When I couldn't see the lane markers beside me,  lane assist kept me between the lines.  The reality is,  these complex systems are super useful and aid us quicker than we can react ourselves.  The takeaway is that these features likely saved me from getting into another accident,  thus likely saved a life.  Fully autonomous vehicles,  when and if designed correctly,  I feel,  can greatly improve safety in the road.",0,,True,none,['Ford']
UgypkyL5fL5nmQThox54AaABAg.9Q9ic7dJLYS9QA6o54tz3v,yjztvddhZmI,@SolidIncMedia,https://yt3.ggpht.com/ytc/AIdro_lAvovXR8Xf_KD5n9ImZcLVtvA4Xbu4L0xy5qQqTbs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SolidIncMedia,UCb0v5TJPGA0xaj7-Mq868WQ,2021-07-24T04:46:00Z,2021-07-24T04:46:00Z,14,"@@blast4me754 it's people like you that would cause autonomous cars to go slow ;)

""Well it's capped at 50km/h because this guy in a Ford Truck refuses to get an automated Ford. Once humans are out of the equation, we'll ratchet this bad boy up to 120 km/h on the highway""",0,UgypkyL5fL5nmQThox54AaABAg,True,none,['Ford']
Ugx3ZWkoP4RANaV_OTd4AaABAg,yjztvddhZmI,@cragnog,https://yt3.ggpht.com/ytc/AIdro_k-UWrRRdkC9AMeCjK-2Qj8N0h8YZIeyrauNVoXRAK6Qw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@cragnog,UC9QkTvDZtQEh7csnRTuW9FA,2021-07-23T22:53:03Z,2021-07-23T22:53:03Z,0,"I would prefer we just make more public transport and build on that technology. A world in which roads are 'efficiently filled with cars' sounds like an anti-pedestrian hell scape. Full disclosure - I am not a person who likes the fact that urban centres are designed primarily to accommodate cars. I find it a hellish reality, one which we have the profoundly anti-Semitic Henry Ford to thank for.",2,,True,none,['Ford']
UgxiWfgGsblFtsoyEtB4AaABAg,yjztvddhZmI,@whelanz3,https://yt3.ggpht.com/ytc/AIdro_m0zoTq0xPHb4aMkamYN9v6PpVO1AMuY3vcenl2HOj53Kw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@whelanz3,UCUcyZ7vP8HMNSRtybgC0z0w,2021-07-23T21:44:40Z,2021-07-23T21:44:40Z,0,"Honestly yeah it's never been the autonomous cars that I don't trust, it's 100% the humans all around the car that are being stupid or think they own the road. :( If this level of autonomous car were affordable I would be all for this being the norm, and then driving cars being treated as novelties and cruisers like an old VW bus or a Ford Model T.",0,,True,none,['Ford']
Ugyi0Z7Wl3U8EBbOqMp4AaABAg,yjztvddhZmI,@anuraagpatwardhan1320,https://yt3.ggpht.com/ytc/AIdro_nUysZCUZTlhd0nN-BY8YqZZV6BaLGQD4P2iX1sNl4me-k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anuraagpatwardhan1320,UCuSAuqAIYzTyP_wO4mDe0Hg,2021-07-23T19:27:32Z,2021-07-23T19:27:32Z,0,What will be the fun when u cannot drive ur own freshly bought hellcat ...not race Ferraris not jump a Ford raptor or drift a supra .... This is good idea  for disabled people but is useless for fun or thrill purposes,0,,True,none,['Ford']
UgwJ1t-qFcT6G5WfKvl4AaABAg,yjztvddhZmI,@mrwalk6171,https://yt3.ggpht.com/ytc/AIdro_n6X2FQokktHVgrFY_GkwQRM5a1UC7e9TXRFYdMqC3Q4A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mrwalk6171,UCivod5GOfyXkMpyv2b9aphw,2021-07-23T18:07:32Z,2021-07-23T18:07:32Z,0,"Driverless cars might be a future but its not gonna be common for quite a while. Average age of cars in my country is about 10 years old and trending up. The halt in this technology at the first serious accident, and then again at the first death due to this technology, will be significant. 

The push back from police departments as it will lessen revenue raising, the security risk (personal and national) of having widespread automation, political special interest groups aswell.

Personally, even if statistically safer I do not wish to trust fully in the car industry which continually fails on grounds of safety.  
Think about airbags, development started in the 1950s, modern design reached in the mid 60s yet over 100 million vehicles had to recalled over the explosive takata airbags.
Or first seatbelt patent in 1885, yet GM had to recall 2020 models because they could light the car on fire or the recent ford recall for them not activating in a crash.

And alot of people just like driving. 

Also on a more funny side, couple mates and I came up with milestones we wanna see;
First person to wake up miles in the the wrong direction because the car started going to null island
First person to fall out of car and have it continue to destination
First car to run out of gas without occupant. 
First car robbery where they just standin front of your car until you pay em to move
First person to be driven directly to police station by own car.
First autonomous car police chase",0,,True,none,['Ford']
UgwVdP7YZY-G0hDjDLx4AaABAg,yjztvddhZmI,@ProfessorMBalmer,https://yt3.ggpht.com/ytc/AIdro_lfv8BsP50DA1bnnSaY61reohyzQgUURy04yE3LC8gB_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ProfessorMBalmer,UCayJYzF7cKyz18sKtt4a8aA,2021-07-23T16:57:03Z,2021-07-23T16:57:03Z,0,First off it's not a Ford. Second I bet it can't handle farm country roads. I also hate the idea all travel times are locked in. The car don't know how to drive around a tractor. One usually has to drive against traffic to pass tractors. Most importantly...driving is fun and I usually insist on being the driver. I don't enjoy riding as a passenger. I also worry about hate drivers. The ones who will deliberately try to make one of these things crash. It happens to Teslas often.,0,,True,none,['Ford']
