commentId,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,publishedAt,updatedAt,likeCount,textDisplay,totalReplyCount,parentId,canRate,viewerRating,mentioned_brands
UgxTXqI1i7Mlm6BBlCl4AaABAg.A2lxfhbUwLPA3Pkbb_pjm6,JHgr9SgeicM,@zachb1706,https://yt3.ggpht.com/ytc/AIdro_nAxjW4rbA0RK4uDI_8wOE47Y6MT184WHYQh2R88xW_e_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zachb1706,UCBwB2yYxeGIP-_z_YA8AnCw,2024-05-14T07:58:21Z,2024-05-14T07:58:21Z,0,They’d be fully liable of course. However Waymo hasn’t had an accident like that so far,0,UgxTXqI1i7Mlm6BBlCl4AaABAg,True,none,['Waymo']
UgwzRU5DfqgpPYG_TfN4AaABAg,JHgr9SgeicM,@AidPast,https://yt3.ggpht.com/VikvjQg8WSG_V2neQ6wDXwCmkBgpX_bQKs2y_vQsJmIjK3Se8m2cPYhqYeCzx6FbJ6HBURc9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@AidPast,UCHFcFpT39SE3Y68MFqvUa_g,2024-04-18T16:20:21Z,2024-04-18T16:20:21Z,1,"Waymo, launch in Orlando!",0,,True,none,['Waymo']
Ugzz5k7Sl_Ep1Halj4R4AaABAg,JHgr9SgeicM,@eilois,https://yt3.ggpht.com/E6GEMH_9JdHTZAQB98pcBNrgmC3ssZfY9Zt4Y_2kCRmWAECt7j9Uqp2Xv5yi0qssuBoismZaEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eilois,UCu0jA1bY_o-DDo-mROxayVw,2024-04-18T07:38:25Z,2024-04-18T07:38:25Z,1,Tesla is like cheap toy compared to waymo,0,,True,none,"['Tesla', 'Waymo']"
Ugw7eRVfrI9UQqHJIQB4AaABAg,JHgr9SgeicM,@Googlywinker,https://yt3.ggpht.com/ytc/AIdro_kECUduEoVdgOX0ApXbfk13u1UM_YBb6Rhhz4NOTIj_MA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Googlywinker,UCUi-Qp8JRjqWYT9rO4s3SUA,2024-04-15T20:57:39Z,2024-04-15T20:57:39Z,1,"Enters the vehicle, “Welcome to Waymo”…(death metal music plays)… “Better buckle up, you’ll need it”",0,,True,none,['Waymo']
UgyXvTFnZOsY7A9q_d14AaABAg,JHgr9SgeicM,@petterlarsson7257,https://yt3.ggpht.com/qqy9sQwrxfz0rXYc9HL0DsmDJHJZTlBPA-XulU610xJReSrqcuIzD4ytRo-d32_7ANSyiKqI5qg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@petterlarsson7257,UC2TxJm9rnvAMgASfetqeETg,2024-04-15T11:37:58Z,2024-04-15T11:37:58Z,0,no it has not. waymo is not driverless.,0,,True,none,['Waymo']
Ugz3wPUVHUMxTU5tuo14AaABAg,JHgr9SgeicM,@FlyWithTyy,https://yt3.ggpht.com/9H_8NdOwtNGAfVuMGGk6U1Xyqrr0u4xIZRv0aATBEqT1IKJH7mkFvqCdI8gnlRmu5LuDptbGGoU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@FlyWithTyy,UCz0G8ZsexR3oQw-8HJ9bizQ,2024-04-13T05:09:22Z,2024-04-13T05:09:22Z,1,Tesla is so much better it isn’t even funny. Drove across the country this week and had only a couple disengagements dealing with edge cases. Waymo wouldn’t even be able to get me out of the state🤦‍♂️,1,,True,none,"['Tesla', 'Waymo']"
Ugz3wPUVHUMxTU5tuo14AaABAg.A29ccqUI-65A3PlRmxMNML,JHgr9SgeicM,@zachb1706,https://yt3.ggpht.com/ytc/AIdro_nAxjW4rbA0RK4uDI_8wOE47Y6MT184WHYQh2R88xW_e_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zachb1706,UCBwB2yYxeGIP-_z_YA8AnCw,2024-05-14T08:05:36Z,2024-05-14T08:05:36Z,0,"They both face seperate challenges. Tesla still has a ways to go before they’re Level 4, Waymo has a ways to go before it is more useful.

Definitely think Tesla has a better chance in the near future though",0,Ugz3wPUVHUMxTU5tuo14AaABAg,True,none,"['Tesla', 'Waymo']"
UgxJuGaY8wQT7r6syud4AaABAg,JHgr9SgeicM,@danissac7330,https://yt3.ggpht.com/ytc/AIdro_ludz_tC5U-JrH7pU6I9k5sWP1nw7zXmPPgcI7OxMZ9bQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@danissac7330,UCzxUBgpNhQuX5pC7stZtj2A,2024-04-12T20:34:18Z,2024-04-12T20:34:18Z,0,How comes you are not wearing the   seatbelt and how come waymo is not letting you know that you are not wearing it,0,,True,none,['Waymo']
Ugz06Bzv4va60eHYaJ54AaABAg,JHgr9SgeicM,@marcodiamonds4513,https://yt3.ggpht.com/ytc/AIdro_merrgM-Jt4dAgF_hD6rnIe4UFVSaGd3TYQn37Of3U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@marcodiamonds4513,UCIx_tMxaAEx9WNjMaNV4exA,2024-04-12T02:12:56Z,2024-04-12T02:12:56Z,5,Meanwhile at waymo headquarters there are professional drivers controlling the car.,1,,True,none,['Waymo']
UgxvIlxo8JTnpbx-Rox4AaABAg,JHgr9SgeicM,@alexanderchu1845,https://yt3.ggpht.com/ytc/AIdro_lNO0SHZD7jqEgDOD23HruiKsIGfrKbBDOj6VJrsr8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alexanderchu1845,UCtFKKW14xS9U-CfhOQtBy4Q,2024-04-11T18:08:17Z,2024-04-11T18:08:17Z,0,"if a cop car put on ligth and sirens to pull over the waymo. would it know , it should stop for the cop?",0,,True,none,['Waymo']
Ugzi7BgTIX0QMb-whf14AaABAg,JHgr9SgeicM,@antonetrinh8662,https://yt3.ggpht.com/ytc/AIdro_lqINCwZF1-6tR4dLrFxrySX8PkaENtWrRnUwDCOLE5wjI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@antonetrinh8662,UCindrg-OA-qlEv2Zn9PTJiQ,2024-04-08T15:13:45Z,2024-04-08T15:13:45Z,0,Freedom is gone.  The day of AI and Robots is coming to your city very soon.  You will be enslaved for sure.  Look at TSLA cars and Waymo cars there are no manual door handles.  Once you get into one of these Megatron your life is their for the taking.  If they want to drive you to the lake then they will and you can never escape.  Wake up sheep.,0,,True,none,['Waymo']
UgwWJvbHDgej5h-8Kbh4AaABAg,JHgr9SgeicM,@user-eo8dc2lp9b,https://yt3.ggpht.com/e0sF-5W2QY8sZayNyj_j2sqlrFbGXbw-3lF4bCaK8aAWcpjL6wnluW4Q1-OVbSvWz9TJqY1etA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-eo8dc2lp9b,UC9NNYeY9CghAv00qRAbNbEw,2024-04-04T11:21:02Z,2024-04-04T11:21:02Z,0,"Question , where does the waymo cars go afterwards? Do they park up somewhere randomly or do they go back to a base and re charge?",0,,True,none,['Waymo']
Ugw9_-Ym4-BU4kMherZ4AaABAg.A18L3GP0gJcA1grqXBPV5L,JHgr9SgeicM,@zachb1706,https://yt3.ggpht.com/ytc/AIdro_nAxjW4rbA0RK4uDI_8wOE47Y6MT184WHYQh2R88xW_e_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zachb1706,UCBwB2yYxeGIP-_z_YA8AnCw,2024-04-01T15:45:05Z,2024-04-01T15:45:05Z,0,I’ll be turning up to the car meet with my Waymo,0,Ugw9_-Ym4-BU4kMherZ4AaABAg,True,none,['Waymo']
Ugy1e-x92r2uUWesfNR4AaABAg,JHgr9SgeicM,@coronabuster3611,https://yt3.ggpht.com/ytc/AIdro_l54JuFkfz_MPuEzHjXdxfvxURY00Junn3arhXrUYET02NzrFzJeqJsa24OyzDDUvdakg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@coronabuster3611,UCv-IZVU-e-Knab80WNiOuvw,2024-03-14T23:01:40Z,2024-03-14T23:01:40Z,4,Last time I saw a Waymo video in California there was a gang of people kicking it and setting it on fire.,0,,True,none,['Waymo']
UgzahnogMTO86VGPk994AaABAg,JHgr9SgeicM,@holetarget4925,https://yt3.ggpht.com/ytc/AIdro_m0wM0Q1AaRitITmfu8WP8IoX6fLWwdtF3DxC4PGRM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@holetarget4925,UC-Mns7EPKX0Xhpnoj64zrRg,2024-03-08T01:06:17Z,2024-03-08T01:06:17Z,0,Waymo engineers are better than tesla. Most of them are ex Google 😅,0,,True,none,"['Tesla', 'Waymo']"
UgyU7p9ui6BtvPGos4N4AaABAg,JHgr9SgeicM,@DrixxMadison,https://yt3.ggpht.com/XoD86AEyR1gnGGCnFuLkldA5UiAUxZSjbvgi_PqHX0AECHvZwsrJTYkxasGjR0Rmkk05tRcFYw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DrixxMadison,UCSilNKah6FDjGTqaW10UJFg,2024-03-06T07:38:09Z,2024-03-06T07:38:09Z,1,"Do you officially end the trip after getting out of the car? ""Come back Waymo! My duffle's in the trunk""!",0,,True,none,['Waymo']
UgzeEOMRg0HtaK_IsK14AaABAg,JHgr9SgeicM,@matthewpavelich9469,https://yt3.ggpht.com/ytc/AIdro_l6yajbL3ZoTSgmgWWwacxQBBhq0TWkqhGR73xPRrXs1DM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@matthewpavelich9469,UC13L6LMBHnb_A-ymnnUEcXQ,2024-02-28T00:40:34Z,2024-02-28T00:40:34Z,0,Well at least you disclosed that Waymo paid for this,0,,True,none,['Waymo']
UgxgNRlwBppLa-RiUM94AaABAg,JHgr9SgeicM,@srdvizions1345,https://yt3.ggpht.com/ytc/AIdro_kbBbGTSdD4PqcF9CX2QmSxX4YULVpxYlMUAXynH-G98Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@srdvizions1345,UCtN6AtJIhetTIPuqDy3MPZg,2024-02-25T18:18:22Z,2024-02-25T18:18:22Z,1,"That tricknology is waymo insidious than one thinks...

Go watch the Sci-Fi Movie: *UPGRADE*",0,,True,none,['Waymo']
UgxZzwpP3c6gHmJ_GcB4AaABAg,JHgr9SgeicM,@mathewmclean9128,https://yt3.ggpht.com/ytc/AIdro_lHYInQaU4FzxwicaFdMn4InwGvFZHB9vo0Snw1wHM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mathewmclean9128,UCnPXRmnkGiozWBcbXBN_uLw,2024-02-23T07:44:33Z,2024-02-23T07:44:33Z,0,"How would people react if I dressed up as a dead person for Halloween and just took a bunch of waymo rides across town just to get people's reactions?

Would people freak out and call the police because they thought there was a dead person in the back of a self-driving car or would they find it funny and realize that it's just halloween?",1,,True,none,['Waymo']
Ugx3RagvSN0GUdiG_vp4AaABAg.A07s8bTbqNUA17N2eb1TE5,JHgr9SgeicM,@fresh-eggs,https://yt3.ggpht.com/s_BDLA7UU7-xMltRy1yMXoUmuMbyYbFz4fi1qEHTNQuL53AQ8qF0tx_G9saM7E2lRGRsAhUD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fresh-eggs,UCpyaZBgqrZr2yQ0XkWCiftQ,2024-03-18T11:34:36Z,2024-03-18T11:34:36Z,1,There are cameras in the car. So the waymo team will either warn you or eject you from the car.,0,Ugx3RagvSN0GUdiG_vp4AaABAg,True,none,['Waymo']
UgxKbmK04RAtmu7SyMF4AaABAg,JHgr9SgeicM,@huntmachine4505,https://yt3.ggpht.com/ytc/AIdro_lHfG5M3EsYYLmRIIteQI4Q1IEjLKDQwIdrPMZPGPDMXw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@huntmachine4505,UCkcbE-aSCzvsiPOJf80BMdQ,2024-02-20T22:21:15Z,2024-02-20T22:21:15Z,0,"Waymo may be the best driver in the world...but no thanks.  Don't like all that half-baked self driving BS either.  Technology is great but this is too weird, too soon.",0,,True,none,['Waymo']
UgxvfCZXi_W63ziIcj54AaABAg,JHgr9SgeicM,@ethanalvarez3458,https://yt3.ggpht.com/ytc/AIdro_lg5FInNAMBFHooMx4oaaqXCTAUEfDySG0cXGXsn1rS9sJe90gEKMH_g7KL4VFPbHCDqQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ethanalvarez3458,UCRFATqqz6vi9OnZy9GCVDFg,2024-02-20T20:38:06Z,2024-02-20T20:38:06Z,4,Love Waymo. It's my go to when bar hopping with friends in AZ,0,,True,none,['Waymo']
UgzBCd3XlfIZnfFZhaN4AaABAg,JHgr9SgeicM,@maxperaza8264,https://yt3.ggpht.com/ytc/AIdro_k276stGQRw3Pzb2FcB2LjscsEovcDpmYT0TTnA4VHDbAgC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@maxperaza8264,UCSIKTFjFrRk0vOJuRtyffsA,2024-02-19T02:06:53Z,2024-02-19T02:06:53Z,0,"Waymo's autonomous cars have been operating in the West Los Angeles area for roughly a year, and despite this, their driverless presence continues to trip me out. On another note, this video has reinforced my need for a Pocket 3 camera for run and gun footage. It produces quality that is quite satisfactory for this kind of video content.",0,,True,none,['Waymo']
UgzP7bo3mzmMPHuKJ194AaABAg,JHgr9SgeicM,@x_czt,https://yt3.ggpht.com/ytc/AIdro_m3CK3lxNznkl64jHoZnclI0NvlFe0Usq_VnHA8aM1KRWTc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@x_czt,UCTAH4u1yDQMxCAYtEI5XNyw,2024-02-17T00:46:11Z,2024-02-17T00:46:11Z,0,"Try a crash test from behind when Waymo is at a traffic light stop, without any passengers, what will Waymo do, will a notification appear or something else?",0,,True,none,['Waymo']
UgzJWJ2Ot8AjefqeOxZ4AaABAg,JHgr9SgeicM,@alvindelosreyes3710,https://yt3.ggpht.com/ytc/AIdro_lYx0SOx5TUHXih7QJQ2dGY-aJrYAAOS1D2kqE78b9iaA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alvindelosreyes3710,UClif23DuP-8fI3YGYTxhHSA,2024-02-16T07:59:49Z,2024-02-16T07:59:49Z,0,Is a filipino involved with waymo?😅,0,,True,none,['Waymo']
Ugynw70oum8egL4rxVB4AaABAg,JHgr9SgeicM,@vidsofyermom,https://yt3.ggpht.com/ytc/AIdro_n7OShYV9pq3Hk_UcSdvKfXJxvsGy2MB89IRKjR7VSHMbI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@vidsofyermom,UCrYM3xxr93jbrC9eBuMRf2A,2024-02-16T06:54:42Z,2024-02-16T06:54:42Z,0,Waymo Saskatchewan winter during a storm would be cool to see. Keep me safe when I just smoked 5 fat blunts and drank a two four with my pals eh?,0,,True,none,['Waymo']
UgzG1VU5ALPGxQlzGTV4AaABAg,JHgr9SgeicM,@MayneEntertainment,https://yt3.ggpht.com/qRTY6uwOm16hO5V6VTJaZRAMRyhMduRe6CyBvPfm-F4UMjiRUNus9k5WHuPOCe5GtOpIvGZfxB4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MayneEntertainment,UCxatiHtuPy65AUqyvfpQcCQ,2024-02-16T05:53:57Z,2024-02-16T05:53:57Z,0,"This should get waymo attention, driverless cars. 😅",0,,True,none,['Waymo']
Ugw9clDgZAnS6-kU1M14AaABAg,JHgr9SgeicM,@frankcastle5737,https://yt3.ggpht.com/ytc/AIdro_mSEpcdi1lqg3r6JguWf2QFYk6yNKEuywTidjl_hnIMOxQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@frankcastle5737,UCGIkcV_I4w-A_cyb4Q9JUCg,2024-02-15T22:52:07Z,2024-02-15T22:52:07Z,0,"14min LMAO. Avg wait time is about 8min for me and I trust a human over waymo. The fact that USA is entertaining this is sad and pathetic, grow up white ppl😂😂😂",0,,True,none,['Waymo']
UgwhqnBjarbWMbHBEwh4AaABAg,JHgr9SgeicM,@ThinkerOnTheBus,https://yt3.ggpht.com/ytc/AIdro_nevH03WhmGdlRzXGNxXflNS0A1FLPsqdEK18vOdW9eJA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ThinkerOnTheBus,UCS9_kMzgw9WfLpF4--H3TmQ,2024-02-15T18:04:28Z,2024-02-15T18:04:28Z,0,"10:45
Did I just witness Waymo make a moving violation???  I had to look it up because I figured if there was one state that left out a logical, and sensical driving code, that nearly every other state has, it would surely be California.  I was spot on!  At least for left-hand turns, for in California, you are not required to turn into the nearest lane when making a left-hand turn . . . provided that your path of travel is ""safe"".",0,,True,none,['Waymo']
Ugw6iRTC5iVN85e7ioF4AaABAg,JHgr9SgeicM,@arsemo07,https://yt3.ggpht.com/dzmHwIxcgwdneLs-yveunCA0e101dfDrru0usMeDcvJVLJe0fMYoKvzTujTTQgkmew-3pOSgmg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@arsemo07,UCV4HJul3WIyATRyVXfWX-nw,2024-02-14T14:15:46Z,2024-02-14T14:15:46Z,0,Few days back the incident with a Waymo car and now this video. What a coincidence!,0,,True,none,['Waymo']
UgwDCg1B98SL3IJj0P94AaABAg,JHgr9SgeicM,@senatlamotsau9580,https://yt3.ggpht.com/ytc/AIdro_lVtGj8KYgC0lNH_wc66_UXnmarppKNSQnYfYrXN3hwrA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@senatlamotsau9580,UCRcQvqbRWrMUN1DN2bxJsoA,2024-02-14T12:21:42Z,2024-02-14T12:21:42Z,0,My question is when people start to pollute in the car does it go to the waymo station to be clean or it just continues to drive people while dirty,1,,True,none,['Waymo']
UgwVzHswTmwa0M04Z1l4AaABAg,JHgr9SgeicM,@mrkodeyt3385,https://yt3.ggpht.com/ytc/AIdro_kenYLFM_HL9IBcN-BYQ0o7cdvqB1hpt-WQspL_jXv8d44=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mrkodeyt3385,UC3ONbhEHI_3lt_osK9b2whg,2024-02-14T11:08:48Z,2024-02-14T11:08:48Z,0,"You can just imagine how many people are trying to hack this software, especially because Waymo makes trucks...",0,,True,none,['Waymo']
UgydISOGqnGaylMy6I14AaABAg,JHgr9SgeicM,@justinandrewmarks1043,https://yt3.ggpht.com/ytc/AIdro_lcutyqSFI4s58XbQkXnKNNOfwki5J9RXhY8wJffhGQU3U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@justinandrewmarks1043,UCmiVFDuGCd8uLhXWIDen3Cg,2024-02-14T05:20:40Z,2024-02-14T05:20:40Z,1,"So amber is yellow, my guy? Is that a canadian thing or are you just waymo fancy than us? 🚦",0,,True,none,['Waymo']
Ugw8zc8AD5FETAWGFTN4AaABAg,JHgr9SgeicM,@austincline,https://yt3.ggpht.com/aVoW9mRNv4X-5g_KQgDYrsIdBwi0NCVz3xbLgc5axgGxza9p7Y2LnYzimAkmSuBv_22UL9K1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@austincline,UCD4xkS9-DpmClBCVO5hbQPQ,2024-02-13T22:17:07Z,2024-02-13T22:17:07Z,115,Waymo was my main rideshare in San Francisco for a few days and I’m ready to never have another awkward Uber conversation again,6,,True,none,['Waymo']
