commentId,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,publishedAt,updatedAt,likeCount,textDisplay,totalReplyCount,parentId,canRate,viewerRating,mentioned_brands
Ugx_2P0q3QjrBVJ5i8J4AaABAg,JHgr9SgeicM,@zuowang5185,https://yt3.ggpht.com/ytc/AIdro_n3qnl_qNhE3VL7Ya_WzC3rabXpXAsHJEdk_-P4KhsA8Dk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zuowang5185,UC7LkjBlorbyuERHmxLemISQ,2024-04-17T16:03:33Z,2024-04-17T16:03:33Z,0,"Elon still thinks Tesla will deliever robo taxi faster, and squeezing the heck out of the engineers while firing them",0,,True,none,['Tesla']
Ugy58keX5yub9I0GibN4AaABAg,JHgr9SgeicM,@drgonzo120,https://yt3.ggpht.com/ytc/AIdro_n1HkXwo2ZO6th2JENVdyWlapZK06OA3lEV6GEyjceAGQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@drgonzo120,UC0Nz__aVhlcjfqGvRoObC6w,2024-04-13T06:45:38Z,2024-04-13T06:45:38Z,0,"they use fixed maps. it can't drive on unmapped streets, tesla FSD can ...",0,,True,none,['Tesla']
Ugz3wPUVHUMxTU5tuo14AaABAg,JHgr9SgeicM,@FlyWithTyy,https://yt3.ggpht.com/9H_8NdOwtNGAfVuMGGk6U1Xyqrr0u4xIZRv0aATBEqT1IKJH7mkFvqCdI8gnlRmu5LuDptbGGoU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@FlyWithTyy,UCz0G8ZsexR3oQw-8HJ9bizQ,2024-04-13T05:09:22Z,2024-04-13T05:09:22Z,1,Tesla is so much better it isn’t even funny. Drove across the country this week and had only a couple disengagements dealing with edge cases. Waymo wouldn’t even be able to get me out of the state🤦‍♂️,1,,True,none,"['Tesla', 'Waymo']"
Ugz3wPUVHUMxTU5tuo14AaABAg.A29ccqUI-65A3PlRmxMNML,JHgr9SgeicM,@zachb1706,https://yt3.ggpht.com/ytc/AIdro_nAxjW4rbA0RK4uDI_8wOE47Y6MT184WHYQh2R88xW_e_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zachb1706,UCBwB2yYxeGIP-_z_YA8AnCw,2024-05-14T08:05:36Z,2024-05-14T08:05:36Z,0,"They both face seperate challenges. Tesla still has a ways to go before they’re Level 4, Waymo has a ways to go before it is more useful.

Definitely think Tesla has a better chance in the near future though",0,Ugz3wPUVHUMxTU5tuo14AaABAg,True,none,"['Tesla', 'Waymo']"
Ugw9_-Ym4-BU4kMherZ4AaABAg,JHgr9SgeicM,@dyworking,https://yt3.ggpht.com/ytc/AIdro_kLZc7Z-Tob8H6BWLz3EZo_6uD5QKzlTQ3gjb3DJY5PFYM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dyworking,UCx0TECrrLoCSa5Hz5fh28Kw,2024-03-18T20:36:27Z,2024-03-18T20:36:27Z,0,Cool but limited to main geo-fenced mapped areas that excludes all road construction areas and you will never see this car for sale with all of that lidar equipment. Long term Tesla FSD is the best way to go.,4,,True,none,['Tesla']
UgzahnogMTO86VGPk994AaABAg,JHgr9SgeicM,@holetarget4925,https://yt3.ggpht.com/ytc/AIdro_m0wM0Q1AaRitITmfu8WP8IoX6fLWwdtF3DxC4PGRM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@holetarget4925,UC-Mns7EPKX0Xhpnoj64zrRg,2024-03-08T01:06:17Z,2024-03-08T01:06:17Z,0,Waymo engineers are better than tesla. Most of them are ex Google 😅,0,,True,none,"['Tesla', 'Waymo']"
UgyHIo9wQhvQTE25eCN4AaABAg,JHgr9SgeicM,@CandaceEsponosa,https://yt3.ggpht.com/ytc/AIdro_kdRNsvytJoodpHPeMXuZMund4UuNjSyqJaBUv83a82ALGJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CandaceEsponosa,UCWHQQQbkpMyVKejBansaRow,2024-03-04T01:43:56Z,2024-03-04T01:43:56Z,0,This is wild! What if it cuts someone off and the other driver wants to cuss it out? And then there’s no one in the car? What about the law? Are officers ready to deal with this? What about malfunctions? They just made Tesla’s look archaic😂😂😂,0,,True,none,['Tesla']
UgyjHvYf6Y0-TB42diN4AaABAg,JHgr9SgeicM,@jonjon3829,https://yt3.ggpht.com/ytc/AIdro_m4rUh5VdlPfw4TfLHdxF-BxDIlBvsk23UF1Ku1P1E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jonjon3829,UCxgh7oeTEhtD4pWbnQKs-BQ,2024-03-02T01:28:07Z,2024-03-02T01:28:07Z,0,"any tesla can do this, what are you on about",1,,True,none,['Tesla']
UgwsdT5yXiLEMfzMVY94AaABAg,JHgr9SgeicM,@MrGeary08,https://yt3.ggpht.com/3_p4tSKmVScyiD_iJWlYQdHENWoP7ptrSJqUSkmiyvOfa5Z_T9lZ4p-kik02b685VvRDDM2_gA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MrGeary08,UCRZNZUvEMO7AyXTfe003H-A,2024-02-24T18:20:10Z,2024-02-24T18:20:10Z,0,"No chance I would ever get into one of those things, it’s Tesla with neural nets + data or nothing.",0,,True,none,['Tesla']
UgxgBSYQcSka5s-VWXh4AaABAg,JHgr9SgeicM,@vr_gamer.814,https://yt3.ggpht.com/QICCc6yzXWcCDQ0OsE0kDpOTx82QckOCy2Bp--OIrOxAqkwh3AUzg0BNX8A15yERHkOv9JLw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@vr_gamer.814,UC6yYpPVM-x3i7SA5NvJlDrQ,2024-02-18T07:09:27Z,2024-02-18T07:09:27Z,0,Doesn't Tesla do the same?,1,,True,none,['Tesla']
UgxgBSYQcSka5s-VWXh4AaABAg.A-xDeBegj6iA0IVOJJEzeU,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:47:43Z,2024-02-26T22:47:43Z,0,Tesla does do self driving. But it is a very different approach. From what I am seeing of V12. Tesla are set to dominate in this space.,0,UgxgBSYQcSka5s-VWXh4AaABAg,True,none,['Tesla']
UgzGxEO-aqcuCpsX4YJ4AaABAg,JHgr9SgeicM,@the_ism,https://yt3.ggpht.com/GafdXCiAdIp7aeLvVnPR697eyQiC2iHiAfJEBPUxG7HBzKDVpq7y7D8lZdG9j1NSbrDrgvWetA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@the_ism,UCtDD4OHTdYjv2K7kyK1P2QQ,2024-02-13T08:37:53Z,2024-02-13T08:37:53Z,1,looks way better than tesla 😲,1,,True,none,['Tesla']
UgzGxEO-aqcuCpsX4YJ4AaABAg.A-kVnWBLCUXA0IV1SuZ56C,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:44:36Z,2024-02-26T22:44:36Z,0,You shouldn't read too much into seeing this video. Tesla have some huge advantages over Waymo. And from what I am seeing from V12 of FSD. Tesla are set to dominate in this space.,0,UgzGxEO-aqcuCpsX4YJ4AaABAg,True,none,"['Tesla', 'Waymo']"
UgzO81y2v5GfpW29ZNV4AaABAg,JHgr9SgeicM,@jrkamuela,https://yt3.ggpht.com/NDa82Z6dJ-Od81NMUy5haE5-cBh5l--hOyXHbH4aT6JhR1mnVeGezHgxbXmFOfIoDe2Xrsii3Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jrkamuela,UCcU5KpLDMpg8STpPLY_D9wg,2024-02-13T04:18:33Z,2024-02-13T04:18:33Z,0,The car looks ridiculous. If Tesla is doing this without all the ugly sensors and camaras I'll do Tesla instead.,0,,True,none,['Tesla']
UgwXFJKMwbidB2-XlAB4AaABAg,JHgr9SgeicM,@Victic005,https://yt3.ggpht.com/ytc/AIdro_mG2S012g-0rLvVKqx5xZR4lRFNEz_c0ka22OdTKbU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Victic005,UC7PwWLJoyEav0tR6nWAbS3g,2024-02-13T04:17:11Z,2024-02-13T04:17:11Z,0,Thats a retarded looking car. How come they haven't had this feature in a tesla.,0,,True,none,['Tesla']
UgzID7Jv5L3RKqxb-Ux4AaABAg.A-k0FkEh5juA-rtuYf6xo7,JHgr9SgeicM,@arcanestyles8928,https://yt3.ggpht.com/ytc/AIdro_no-vGnOpG3hFMQl2pfu_8N29y5Ur7UAgkmKB870y0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@arcanestyles8928,UCzthWMPrpu4kO385JSJpXSw,2024-02-16T05:31:58Z,2024-02-16T05:31:58Z,1,How do you feel about Tesla n such?,0,UgzID7Jv5L3RKqxb-Ux4AaABAg,True,none,['Tesla']
UgxXK0-36kQedWrWadJ4AaABAg.A-jQzI5Ad7FA-kCkZNzvs2,JHgr9SgeicM,@TheHopelessGeek,https://yt3.ggpht.com/U_LLvybndh0pqnEGa0MDhkYqreVbD4Rm9vjTdGY_Bc-RtKq8F9yFwAXOqDEgkbmCoG147AlY65o=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheHopelessGeek,UC_T06_S9CtIU7fsaBVmqpsw,2024-02-13T05:51:27Z,2024-02-13T05:51:27Z,1,"What do you mean ""own nothing""? You can already buy and own a Tesla and a few others with decent self driving. Why would it not improve to 11 in the coming years?",0,UgxXK0-36kQedWrWadJ4AaABAg,True,none,['Tesla']
UgwefZtATHXMk9dFXCh4AaABAg,JHgr9SgeicM,@heeerrresjonny,https://yt3.ggpht.com/ytc/AIdro_lW3b_n_x-CRvGu2OBzf4VjFF5UcxRDfK1YdgGLmzjLbds=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@heeerrresjonny,UCHgoMCbnuscVfvDF6Miq9Lg,2024-02-12T22:11:46Z,2024-02-12T22:11:46Z,4,"This is a good example for how perplexing it is that Tesla removed sensors when it's trying to implement ""full self driving"". I honestly think Tesla would be waayyy further along than they are if they had kept the additional sensors",8,,True,none,['Tesla']
UgwefZtATHXMk9dFXCh4AaABAg.A-jO8lW3M9fA-k4EFpRjyS,JHgr9SgeicM,@Andres_Acosta,https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Andres_Acosta,UC67nDGtIw9AcUFBGUUJjc-g,2024-02-13T04:37:00Z,2024-02-13T04:37:00Z,1,Not really perplexing tesla just couldn’t afford it on mass produced cars hence why Elon wanted to move away (while shitting on lidar in the process to save face). Waymo can make it work bc of google owning them and financing whatever they need.,0,UgwefZtATHXMk9dFXCh4AaABAg,True,none,"['Tesla', 'Waymo']"
UgwefZtATHXMk9dFXCh4AaABAg.A-jO8lW3M9fA0IU9bCTEWo,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:36:58Z,2024-02-26T22:36:58Z,0,The extra sensors give the illusion of progress. What Tesla is doing offers far more advantages in the long run. Seeing what V12 is doing would say Tesla are set to dominate in this space.,0,UgwefZtATHXMk9dFXCh4AaABAg,True,none,['Tesla']
UgwefZtATHXMk9dFXCh4AaABAg.A-jO8lW3M9fA0IWL9LNAc2,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:56:01Z,2024-04-18T02:47:49Z,0,@@Andres_Acosta No copium required. I have been following self driving for years. Waymo does have some impressive tech. But it is Tesla holding all the aces. As I said Tesla are set to dominate in this space from what I am seeing.,0,UgwefZtATHXMk9dFXCh4AaABAg,True,none,"['Tesla', 'Waymo']"
UgyouuQV5G40BOcodP94AaABAg,JHgr9SgeicM,@jackmurphy5989,https://yt3.ggpht.com/rutcTkbj33um9jut2WjXCYmskpKYeF1GdHj4nQxnsIY9f1LqDFQhel1Tb-fxuYTd52yIwkFzmDQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jackmurphy5989,UCQBWx_J8WTuvoPi96qcotLQ,2024-02-12T20:58:10Z,2024-02-12T20:58:10Z,0,Lmfao bought and paid for bruh this is asss compared to tesla. And the inside of the car looks like every other car. Bought and paid for bruh your content used to be a lot better,1,,True,none,['Tesla']
Ugz8VwA1JiKVY9X_oRZ4AaABAg,JHgr9SgeicM,@d947,https://yt3.ggpht.com/ytc/AIdro_kDXlURVmu2dNdMpzcoWfh-3zBQh7ezByiFBbCz7IY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@d947,UCvDeO5jeBTlPfI72TTuH59A,2024-02-12T20:14:19Z,2024-02-12T20:14:19Z,0,That’s a car could not drive anywhere else than that pre-mapped city 😂 Tesla will drive anywhere!,0,,True,none,['Tesla']
UgzNBaAIeKr66KNNXOJ4AaABAg,JHgr9SgeicM,@JohnnyZenith,https://yt3.ggpht.com/ytc/AIdro_lMGdu9P2qLsBVVXQ3hg5nDt5lC5gQdouCeB5_EegNzXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JohnnyZenith,UCY1cnJB9s4UMohor4RMaBpA,2024-02-12T19:21:48Z,2024-02-12T19:21:48Z,0,Way better than Tesla of course.,1,,True,none,['Tesla']
UgzNBaAIeKr66KNNXOJ4AaABAg.A-j4gstqr_gA0IVkjluyGq,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:50:55Z,2024-02-26T22:50:55Z,0,In what way? Tesla have some huge advantages. and are set to dominate in this space.,0,UgzNBaAIeKr66KNNXOJ4AaABAg,True,none,['Tesla']
UgzKNo6qbBCOTJnoEuZ4AaABAg,JHgr9SgeicM,@JohnH108,https://yt3.ggpht.com/ytc/AIdro_lF1MF5ZmLUDJo2yoG9ZzGYpPGRMWovKDCzFc-gPLBzCPY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JohnH108,UCSlDvKUbLq2Np6BLQ2i4org,2024-02-12T18:38:31Z,2024-02-12T18:38:31Z,0,"Tesla’s don’t have all the sensors that Waymo has, that is why they will never be able to do this.",1,,True,none,"['Tesla', 'Waymo']"
UgzKNo6qbBCOTJnoEuZ4AaABAg.A-j-jsg-skXA0IVDLAY_AA,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:46:13Z,2024-02-26T22:46:13Z,0,"Tesla does not have all the sensors Waymo has, which is actually a huge advantage. From what I am seeing of V12. Tesla are set to dominate in this space.",0,UgzKNo6qbBCOTJnoEuZ4AaABAg,True,none,"['Tesla', 'Waymo']"
UgxZ53ZugeNNpgNrfuJ4AaABAg,JHgr9SgeicM,@riomendoza1111,https://yt3.ggpht.com/VVVHuUWZLM-J8Vi2wFu_rcnuS3USHBiyEinGLGlvgvgzPxPWCsEVlV272GhezQYhaznKBt3b=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@riomendoza1111,UC0_JoOy4tAjtGMJmbq0Xhaw,2024-02-12T18:20:01Z,2024-02-12T18:20:01Z,18,This is Waymo cooler than what Tesla does,10,,True,none,"['Tesla', 'Waymo']"
UgxZ53ZugeNNpgNrfuJ4AaABAg.A-iycNSC-SSA0IUVYj-8to,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:39:58Z,2024-02-26T22:39:58Z,0,In what way? From what I am seeing from V12. Tesla are set to dominate in this space.,0,UgxZ53ZugeNNpgNrfuJ4AaABAg,True,none,['Tesla']
UgxZ53ZugeNNpgNrfuJ4AaABAg.A-iycNSC-SSA0yO-kXb3-G,JHgr9SgeicM,@eliteiel9747,https://yt3.ggpht.com/ytc/AIdro_lH7mM3A0xFlmnDtSHdfBNmudnvnVhLqdKRHGQOPdp36NE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eliteiel9747,UC1VumCVNcSk8hItCx43wPQg,2024-03-14T14:30:32Z,2024-04-18T01:24:50Z,1,"@@thewatcher5822 Well teslas just doesnt handle situations as well yet imo, it runs into trouble way more often. Plus this is google, you can imagine in like 10-15 years all cars will come with these sensors packed into them in some nicer way and this will be like an app running on your car. I don't think tesla will distribute their software but im sure as heck google would, for the right price ofc ahaha",0,UgxZ53ZugeNNpgNrfuJ4AaABAg,True,none,['Tesla']
UgxZ53ZugeNNpgNrfuJ4AaABAg.A-iycNSC-SSA0yPiuo-fWI,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-03-14T14:45:35Z,2024-04-18T01:24:50Z,0,"@@eliteiel9747 From what I am seeing, Tesla are handling things far better than Waymo. Remember Waymo is operating in a very limited and structured way. Tesla FSD has no limitations as far as where it can go. Meaning it will have to deal with a far more diverse set of driving skills.

FSD is not ready, it is making some very basic errors. But its driving now is human like, and will manage most situations, even complex ones with little issue. Tesla if they can make FSD work will have the cheapest most scalable solution to automation. Something Waymo will simply not compete.",0,UgxZ53ZugeNNpgNrfuJ4AaABAg,True,none,"['Tesla', 'Waymo']"
UgykbnA7fi2XU5bT6tZ4AaABAg.A-iyAmzGLkCA0IVgHi0JZZ,JHgr9SgeicM,@thewatcher5822,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thewatcher5822,UCOedik0pE-kP-bU-Vbe-7OA,2024-02-26T22:50:18Z,2024-02-26T22:50:18Z,0,From what I am seeing of V12 of Tesla FSD. Your comment will not age well.,0,UgykbnA7fi2XU5bT6tZ4AaABAg,True,none,['Tesla']
Ugwr7BXt_bvMFV6Gcs94AaABAg,JHgr9SgeicM,@ajgonzalez7383,https://yt3.ggpht.com/ytc/AIdro_k-cxsjdb8W_CjK3z0JrUmFWHsLJQlOfkdqntkhFA1m0Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ajgonzalez7383,UCz5i6L7kRbuC1Wj2Xo_2m3A,2024-02-12T18:14:33Z,2024-02-12T18:15:06Z,0,"It's frustrating that these can legally drive around  with no driver. yet if I let my Tesla drive autonomously while I'm working on my phone or laptop, I could still get a ticket. The cops' argument is that I need to pay attention to the road, even though there's no one physically driving and these autonomous systems are supposed to be attentive. It’s not fair.",1,,True,none,['Tesla']
